query_run_date,query_period,periods_back,days_back,result_count,date_query_start,date_query_end,doc_id,domain,title,date_published,collection,tags,url,summary
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countryGD-1-10_y1(05)","etalk.sgu.edu","2013 Annual Report","","haiyan","google-country","http://etalk.sgu.edu/windref/pdf/AnnualReport2013.pdf","Bayela Nfila, <b>Yolanda</b> Ng, Michael Nillas, ..... catastrophic <b>typhoon Haiyan</b> in the. <br> Phillipines, and the role ... <b>news</b> from NIH regarding funding for this program in&nbsp;..."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(01)","asmmag.com","The Big Picture: Typhoon Haiyan","","haiyan","google-country","http://www.asmmag.com/2012-12-30-14-17-42/headlines/6005-the-big-picture-typhoon-haiyan.html","... plusS&amp;S &middot; LinkedinS&amp;S &middot; PicasaS&amp;S &middot; DiggS&amp;S &middot; VimeoS&amp;S &middot; Home; <b>News</b> ... <br> The Big Picture: <b>Typhoon Haiyan</b>. Written by Boston Globe. 08 Nov 2013. | 746."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(02)","1tv.ge","Australia to kick off 2014 celebrations - News - | First Channel","","haiyan","google-country","http://1tv.ge/news-view/61127?lang=en","However, in areas ravaged by Super <b>Typhoon Haiyan</b> in the Philippines, <br> celebrations were muted. In Tacloban, which bore the brunt of the November 8 <br> storm,&nbsp;..."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(03)","asmmag.com","Volunteers and Vendors Hard at Work to Map Damage in Philippines","","haiyan","google-country","http://www.asmmag.com/2012-12-30-14-40-18/feature/6043-volunteers-and-vendors-hard-at-work-to-map-damage-in-philippines.html","By now, we&#39;ve all seen the on-the-ground images of <b>Typhoon Haiyan</b>, known as <br> <b>Yolanda</b> by Filippinos. It&#39;s hard to fathom the level of destruction, and aid has&nbsp;..."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(04)","crystal.ge","კრისტალი - Crystal&apos;s next international charity","","haiyan","google-country","http://crystal.ge/en/news/344/","HOME / <b>News</b> ... immediately reacted United Nations foundations appeal and <br> donated funds to assist Philippines population suffered from the <b>Typhoon “</b><br> <b>Haiyan</b>”."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(05)","ge.undp.org","Articles | UNDP","","haiyan","google-country","http://www.ge.undp.org/content/lebanon/en/home/presscenter/articles.html?area-of-work=focus+areas:poverty+reduction&management=&goals=focus+areas:millenium+development+goals/mdg+5&year=","... the Philippines after <b>typhoon Haiyan</b> here: http://on.undp.org/v3Ul1 5 hours <br> ago ... Learn more about Typhoon <b>Yolanda</b> and how you can help the victims <br> here:&nbsp;..."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(06)","wwp.greenwichmeantime.com","Tbilisi Weather: Weather Forecast for Tbilisi, Georgia","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/asia/georgia/tbilisi/weather-tbilisi/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(07)","topnewsquick.com","UN Special Envoy tries to bridge chasm over Syrian crisis ...","","haiyan","google-country","http://www.topnewsquick.com/special-envoy-bridge-chasm-syrian-crisis/","The vaccination <b>coverage</b> rate for Syria has dropped from around 95 percent to ... <br> of millions affected by <b>Typhoon Haiyan</b> as president declares state of calamity&nbsp;..."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(08)","wwp.greenwichmeantime.com","Georgia Cities","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/asia/georgia/cities-georgia/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(09)","topnewsquick.com","NASA aims for Mars with robotic scout Maven | TopNewsQuick","","haiyan","google-country","http://www.topnewsquick.com/nasa-aims-mars-robotic-scout-maven/","... social media to UN appeals – Philippines aid efforts intensify &middot; Philippines: tens <br> of millions affected by <b>Typhoon Haiyan</b> as president declares state of calamity&nbsp;..."
"2014-04-12","years","1","365","33","2013-04-12","2014-04-12","haiyan-google-countryGE-1-10_y1(10)","mail.asmmag.com","6","","haiyan","google-country","http://mail.asmmag.com/?start=25","0. RSSS&amp;S &middot; FacebookS&amp;S &middot; TwitterS&amp;S &middot; Google plusS&amp;S &middot; LinkedinS&amp;S &middot; <br> PicasaS&amp;S &middot; DiggS&amp;S &middot; VimeoS&amp;S. Home; <b>News</b>. Corporate &middot; Headlines &middot; <br> Newsletter."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(01)","us.undp.org","Statement by the Resident and Humanitarian Coordinator two ...","","haiyan","google-country","http://www.us.undp.org/content/philippines/en/home/presscenter/pressreleases/2013/11/22/statement-by-the-resident-and-humanitarian-coordinator-two-weeks-after-typhoon-haiyan-yolanda-","Two weeks after <b>Typhoon Haiyan</b> (locally known as <b>Yolanda</b>), the humanitarian <br> response is well under way, with many of the logistical challenges overcome as&nbsp;..."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(02)","gh.undp.org","Government figures estimate 3 million people displaced in the ...","","haiyan","google-country","http://www.gh.undp.org/content/philippines/en/home/presscenter/pressreleases/2013/11/16/government-figures-estimate-3-million-people-displaced-in-the-aftermath-of-typhoon-haiyan-yolanda-","An estimated 3 million people in the path of <b>Typhoon Haiyan</b> (locally known as <br> <b>Yolanda</b>) are now displaced across the typhoon affected regions, according to&nbsp;..."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(03)","modernghana.com","Filipinos in Ghana donate to Typhoon Haiyan victims ...","","haiyan","google-country","http://www.modernghana.com/news/510204/1/filipinos-in-ghana-donate-to-typhoon-haiyan-victim.html","General <b>News</b> | 24 December 2013 Last updated at 08:00 CET ... a cheque for <br> $16,000 to support children affected by Super-<b>Typhoon Haiyan</b> in the Philipines."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(04)","gh.undp.org","Philippines - United Nations and its partners prepare to support ...","","haiyan","google-country","http://www.gh.undp.org/content/philippines/en/home/presscenter/pressreleases/2013/11/08/philippines-united-nations-and-its-partners-prepare-to-support-government-in-response-to-typhoon-haiyan-yolanda-","Philippines - United Nations and its partners prepare to support Government in <br> response to <b>Typhoon Haiyan</b> (<b>Yolanda</b>). 08 Nov 2013. (Manila) - The United&nbsp;..."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(05)","graphic.com.gh","Africa missing after Typhoon Haiyan | Graphic.com.gh","","haiyan","google-country","http://graphic.com.gh/features/from-my-roof-top/5028-africa-missing-after-typhoon-haiyan.html","The destruction caused by <b>Typhoon Haiyan</b> which struck parts of the Philippines <br> last week left no one in doubt about its label as the most powerful and devastati."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(06)","vibeghana.com","Help The Philippines Recover From Typhoon Haiyan | VibeGhana ...","","haiyan","google-country","http://vibeghana.com/2013/11/12/help-the-philippines-recover-from-typhoon-haiyan/","VibeGhana.com&#39;s thoughts and prayers are with those most impacted by the <br> <b>Typhoon Haiyan</b>. The people of The Philippines took a direct hit from one of the."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(07)","innetworkusa.org","Typhoon Haiyan Relief","","haiyan","google-country","http://www.innetworkusa.org/cell/article/default/id/1123","One of the most badly hit areas is Carigara, Leyte, about 50 km north of Tacloban <br> City where <b>Typhoon Haiyan</b> made its second landfall. There are 117&nbsp;..."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(08)","tv3network.com","US carrier to boost typhoon effort | International News","","haiyan","google-country","http://tv3network.com/International-News/us-carrier-to-boost-typhoon-effort.html","A US aircraft carrier and its escort of two cruisers are due to arrive off the <br> Philippines to help communities devastated by <b>Typhoon Haiyan</b>. The USS <br> George&nbsp;..."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(09)","mynews.myjoyonline.com","Anger grows at slow pace of Philippines typhoon relief","","haiyan","google-country","http://mynews.myjoyonline.com/mynewsreadarticle.php?Anger-grows-at-slow-pace-of-Philippines-typhoon-relief++437","<b>News</b> Wall ... the distribution of much-needed aid to the victims of <b>Typhoon</b> <br> <b>Haiyan</b> as the UN admitted that ... In pictures: <b>Typhoon Haiyan</b> devastates <br> Philippines."
"2014-04-12","years","1","365","51","2013-04-12","2014-04-12","haiyan-google-countryGH-1-10_y1(10)","tv3network.com","Philippines in &apos;national calamity&apos; | International News","","haiyan","google-country","http://tv3network.com/International-News/philippines-in-national-calamity.html","The Philippine President Benigno Aquino has declared a state of national <br> calamity to speed relief efforts for victims of <b>Typhoon Haiyan</b>. In a statement, he <br> said&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(01)","pokerstrategy.com","News: Daily Rewind: Help Typhoon Haiyan victims, global MTT king ...","","haiyan","google-country","http://www.pokerstrategy.com/news/world-of-poker/Daily-Rewind:-Help-Typhoon-Haiyan-victims,-global-MTT-king,-Blom-loses-again_78713/","14 Nov 13. Daily Rewind: Help <b>Typhoon Haiyan</b> victims, global MTT king, Blom <br> loses again. Today we support those in need with PokerStars, see who holds the<br> &nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(02)","panorama.gi","Gibraltar&apos;s aid to Phillipines in EU question","","haiyan","google-country","http://www.panorama.gi/localnews/headlines.php?action=view_article&article=11661&offset=0","Gibraltar&#39;s aid to Phillipines in EU question. Gibraltar MEP Sir Graham Watson <br> put the following question to the EU: Tropical cyclone <b>Typhoon Haiyan</b> <br> devastated&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(03)","pokerstrategy.com","News: Daily Rewind: Gruissem&apos;s Alpha8 success, WPT latest ...","","haiyan","google-country","http://www.pokerstrategy.com/news/world-of-poker/Daily-Rewind:-Gruissem-s-Alpha8-success,-WPT-latest,-Galfond-s-AMA_78831/","In a bid to raise money for the victims of <b>Typhoon Haiyan</b>, Antonio Esfandiari and <br> some other pros decided to play poker with their shirts off recently and provide&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(04)","yourgibraltartv.com","Feb 21 - Royal Navy Ships to Conduct Sovereignty Patrols in BGTW ...","","haiyan","google-country","http://www.yourgibraltartv.com/society/6130-feb-21-royal-navy-ships-to-conduct-sovereignty-patrols-in-bgtw-this-weekend","... the Gulf of Aden, tracked ballistic targets in the Pacific Ocean and provided <br> immediate humanitarian support to the Philippines in the wake of <b>Typhoon</b> <br> <b>Haiyan</b>."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(05)","pokerstrategy.com","News: Daily Rewind: WPT Jacksonville, Moorman&apos;s latest record ...","","haiyan","google-country","http://www.pokerstrategy.com/news/world-of-poker/Daily-Rewind:-WPT-Jacksonville,-Moorman-s-latest-record,-win-a-piece-of-Cody_78855/","Not only did Chris&#39;s latest win break his own Triple Crown record, but it helped <br> raise money for the victims of <b>Typhoon Haiyan</b>. After learning of PokerStars&#39;&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(06)","theresident.eu","Sotogrande International School Choir Christmas Roadshow","","haiyan","google-country","http://theresident.eu/sotogrande-international-school-choir-christmas-roadshow/","Home &middot; <b>News</b> ... money raised will be donated to the school&#39;s own NGO The <br> Kindred Project, which is raising money to help those in need after <b>Typhoon</b> <br> <b>Haiyan</b>."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(07)","marbellafamilyfun.com","Aloha College with Cáritas","","haiyan","google-country","http://www.marbellafamilyfun.com/aloha-college-with-critas.html","... Manila to assist with the Relief Programme as a result of <b>Typhoon Haiyan</b>. ... <br> Stay on top of the latest <b>news</b> up to the minute with Marbella Family Fun on&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryGI-1-10_y1(08)","marbellafamilyfun.com","Sotogrande International School Choir Christmas Roadshow comes ...","","haiyan","google-country","http://www.marbellafamilyfun.com/sotogrande-international-school-choir-christmas-roadshow-comes-to-marbella.html","... which is collecting money to help those in need after <b>Typhoon Haiyan</b>. ... Stay <br> on top of the latest <b>news</b> up to the minute with Marbella Family Fun on Twitter."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countryGL-1-10_y1(01)","arcticjournal.com","Typhoon victims getting help from way up north | The Arctic Journal","","haiyan","google-country","http://arcticjournal.com/politics/typhoon-victims-getting-help-way-north","Share this <b>article</b> ... As the pictures of the destruction caused by <b>Typhoon Haiyan</b> <br> continue to dominate the media, people around the world are doing what they&nbsp;..."
